step,generated_image_token_id,rank,prompt_index,absolute_position,token_id,token,attention
55,7334,4,46,48,11,",",0.003369030775502324
55,7334,5,17,19,11,",",0.002629239344969392
55,7334,6,20,22,11,",",0.0022988379932940006
55,7334,7,22,24,11,",",0.00199813861399889
55,7334,8,6,8,285,Ġand,0.0019335902761667967
55,7334,9,28,30,285,Ġand,0.0015648928238078952
55,7334,10,40,42,285,Ġand,0.0013916164170950651
56,13998,1,3,5,11,",",0.007434337865561247
56,13998,2,10,12,11,",",0.004326732829213142
56,13998,3,15,17,11,",",0.0035705803893506527
56,13998,4,46,48,11,",",0.0032541032414883375
56,13998,5,20,22,11,",",0.0024800680112093687
56,13998,6,17,19,11,",",0.0024455704260617495
56,13998,7,6,8,285,Ġand,0.0021458559203892946
56,13998,8,22,24,11,",",0.0019083382794633508
56,13998,9,28,30,285,Ġand,0.0015582446940243244
56,13998,10,40,42,285,Ġand,0.0013582371175289154
57,5419,1,3,5,11,",",0.007431894075125456
57,5419,2,10,12,11,",",0.004273365251719952
57,5419,3,15,17,11,",",0.003719288855791092
57,5419,4,46,48,11,",",0.00329754501581192
57,5419,5,20,22,11,",",0.002660345286130905
57,5419,6,17,19,11,",",0.0023683172184973955
57,5419,7,22,24,11,",",0.0020482579711824656
57,5419,8,6,8,285,Ġand,0.0020081994589418173
57,5419,9,28,30,285,Ġand,0.0015903704334050417
57,5419,10,40,42,285,Ġand,0.0014094944344833493
58,4237,1,3,5,11,",",0.007420460693538189
58,4237,2,10,12,11,",",0.004257562570273876
58,4237,3,15,17,11,",",0.0036959578283131123
58,4237,4,46,48,11,",",0.003175596473738551
58,4237,5,20,22,11,",",0.0025751038920134306
58,4237,6,17,19,11,",",0.0023418287746608257
58,4237,7,22,24,11,",",0.0022204474080353975
58,4237,8,28,30,285,Ġand,0.0018219917546957731
58,4237,9,6,8,285,Ġand,0.001773435389623046
58,4237,10,33,35,285,Ġand,0.0014461034443229437
59,9251,1,3,5,11,",",0.007541640195995569
59,9251,2,10,12,11,",",0.0045901392586529255
59,9251,3,15,17,11,",",0.0036271957214921713
59,9251,4,46,48,11,",",0.003242370905354619
59,9251,5,17,19,11,",",0.002447678940370679
59,9251,6,20,22,11,",",0.002392158377915621
59,9251,7,22,24,11,",",0.0023618987761437893
59,9251,8,28,30,285,Ġand,0.001756735728122294
59,9251,9,6,8,285,Ġand,0.0016187859000638127
59,9251,10,33,35,285,Ġand,0.0013517391635105014
60,45,1,3,5,11,",",0.007745340932160616
60,45,2,10,12,11,",",0.004922419786453247
60,45,3,15,17,11,",",0.003482421161606908
60,45,4,46,48,11,",",0.003360904986038804
60,45,5,17,19,11,",",0.002667382825165987
60,45,6,22,24,11,",",0.002334016375243664
60,45,7,20,22,11,",",0.0023033840116113424
60,45,8,28,30,285,Ġand,0.0016332239611074328
60,45,9,6,8,285,Ġand,0.0016064326046034694
60,45,10,33,35,285,Ġand,0.0013013562420383096
61,1937,1,3,5,11,",",0.0077596125192940235
61,1937,2,10,12,11,",",0.004975169897079468
61,1937,3,46,48,11,",",0.0033976237755268812
61,1937,4,15,17,11,",",0.0033045513555407524
61,1937,5,17,19,11,",",0.0027330012526363134
61,1937,6,20,22,11,",",0.0023237026762217283
61,1937,7,22,24,11,",",0.0021613999269902706
61,1937,8,6,8,285,Ġand,0.00172488356474787
61,1937,9,28,30,285,Ġand,0.0017152312211692333
61,1937,10,40,42,285,Ġand,0.0013295976677909493
62,8511,1,3,5,11,",",0.007656872272491455
62,8511,2,10,12,11,",",0.004899976309388876
62,8511,3,46,48,11,",",0.003591508837416768
62,8511,4,15,17,11,",",0.003335614688694477
62,8511,5,17,19,11,",",0.002627347595989704
62,8511,6,20,22,11,",",0.0025712130591273308
62,8511,7,22,24,11,",",0.002136937575414777
62,8511,8,6,8,285,Ġand,0.001885152654722333
62,8511,9,28,30,285,Ġand,0.0016698467079550028
62,8511,10,33,35,285,Ġand,0.001367992372252047
63,5100,1,3,5,11,",",0.007475775666534901
63,5100,2,10,12,11,",",0.004703599493950605
63,5100,3,46,48,11,",",0.003613862441852689
63,5100,4,15,17,11,",",0.003322940319776535
63,5100,5,20,22,11,",",0.0025942812208086252
63,5100,6,17,19,11,",",0.002532930811867118
63,5100,7,22,24,11,",",0.0023569779004901648
63,5100,8,6,8,285,Ġand,0.0019782434683293104
63,5100,9,28,30,285,Ġand,0.0016648854361847043
63,5100,10,33,35,285,Ġand,0.001413123682141304
64,9360,1,3,5,11,",",0.007361856289207935
64,9360,2,10,12,11,",",0.004613520577549934
64,9360,3,15,17,11,",",0.003539005760103464
64,9360,4,46,48,11,",",0.00348223140463233
64,9360,5,17,19,11,",",0.0027564051561057568
64,9360,6,20,22,11,",",0.002486078767105937
64,9360,7,22,24,11,",",0.00237477570772171
64,9360,8,6,8,285,Ġand,0.0018699797801673412
64,9360,9,28,30,285,Ġand,0.0016323215095326304
64,9360,10,40,42,285,Ġand,0.0013726376928389072
65,4115,1,3,5,11,",",0.00720718689262867
65,4115,2,10,12,11,",",0.004804267082363367
65,4115,3,15,17,11,",",0.003763876622542739
65,4115,4,46,48,11,",",0.003333483589813113
65,4115,5,22,24,11,",",0.0023938093800097704
65,4115,6,17,19,11,",",0.0022665804717689753
65,4115,7,20,22,11,",",0.002248567994683981
65,4115,8,6,8,285,Ġand,0.0017875932389870286
65,4115,9,28,30,285,Ġand,0.0017559538828209043
65,4115,10,40,42,285,Ġand,0.0013791839592158794
66,4549,1,3,5,11,",",0.0073172664269804955
66,4549,2,10,12,11,",",0.0048269969411194324
66,4549,3,15,17,11,",",0.0037189950235188007
66,4549,4,46,48,11,",",0.00314620160497725
66,4549,5,17,19,11,",",0.0024139380548149347
66,4549,6,22,24,11,",",0.0022437323350459337
66,4549,7,20,22,11,",",0.0020989554468542337
66,4549,8,6,8,285,Ġand,0.0017750929109752178
66,4549,9,28,30,285,Ġand,0.0015633846633136272
66,4549,10,40,42,285,Ġand,0.0013037447351962328
67,5000,1,3,5,11,",",0.007534933742135763
67,5000,2,10,12,11,",",0.005101374816149473
67,5000,3,15,17,11,",",0.0035310618113726377
67,5000,4,46,48,11,",",0.0030139547307044268
67,5000,5,17,19,11,",",0.002717153402045369
67,5000,6,22,24,11,",",0.002047841902822256
67,5000,7,20,22,11,",",0.002041184576228261
67,5000,8,6,8,285,Ġand,0.0017657737480476499
67,5000,9,28,30,285,Ġand,0.0014244471676647663
67,5000,10,40,42,285,Ġand,0.0012820290867239237
68,14997,1,3,5,11,",",0.0076340558007359505
68,14997,2,10,12,11,",",0.005069306120276451
68,14997,3,15,17,11,",",0.003430094802752137
68,14997,4,46,48,11,",",0.003093786770477891
68,14997,5,17,19,11,",",0.00277044833637774
68,14997,6,20,22,11,",",0.002162015298381448
68,14997,7,22,24,11,",",0.001980662578716874
68,14997,8,6,8,285,Ġand,0.0018507357453927398
68,14997,9,28,30,285,Ġand,0.0014892214676365256
68,14997,10,40,42,285,Ġand,0.0013383225305005908
69,8238,1,3,5,11,",",0.007691625040024519
69,8238,2,10,12,11,",",0.004814438056200743
69,8238,3,15,17,11,",",0.003390462836250663
69,8238,4,46,48,11,",",0.0031234344933182
69,8238,5,17,19,11,",",0.0025965766981244087
69,8238,6,20,22,11,",",0.0023848041892051697
69,8238,7,6,8,285,Ġand,0.0018712698947638273
69,8238,8,22,24,11,",",0.0018692298326641321
69,8238,9,28,30,285,Ġand,0.001429982716217637
69,8238,10,33,35,285,Ġand,0.0013480443740263581
70,8155,1,3,5,11,",",0.007824089378118515
70,8155,2,10,12,11,",",0.0047062477096915245
70,8155,3,15,17,11,",",0.0035547842271625996
70,8155,4,46,48,11,",",0.0032982572447508574
70,8155,5,20,22,11,",",0.0026458406355232
70,8155,6,17,19,11,",",0.0022023289930075407
70,8155,7,6,8,285,Ġand,0.0019062742358073592
70,8155,8,22,24,11,",",0.0019046143861487508
70,8155,9,33,35,285,Ġand,0.0014666435308754444
70,8155,10,28,30,285,Ġand,0.0014607966877520084
71,14294,1,3,5,11,",",0.007947342470288277
71,14294,2,10,12,11,",",0.004702766891568899
71,14294,3,15,17,11,",",0.0037913983687758446
71,14294,4,46,48,11,",",0.003388278651982546
71,14294,5,20,22,11,",",0.002576204715296626
71,14294,6,17,19,11,",",0.002196952234953642
71,14294,7,22,24,11,",",0.0020853704772889614
71,14294,8,6,8,285,Ġand,0.0018385356524959207
71,14294,9,28,30,285,Ġand,0.0015484195901080966
71,14294,10,33,35,285,Ġand,0.0014273429987952113
72,7776,1,3,5,11,",",0.007654249202460051
72,7776,2,10,12,11,",",0.0046500698663294315
72,7776,3,15,17,11,",",0.003906384110450745
72,7776,4,46,48,11,",",0.003278871066868305
72,7776,5,20,22,11,",",0.002380896592512727
72,7776,6,22,24,11,",",0.0023790146224200726
72,7776,7,17,19,11,",",0.00222186092287302
72,7776,8,6,8,285,Ġand,0.0018683067755773664
72,7776,9,28,30,285,Ġand,0.0015298598445951939
72,7776,10,33,35,285,Ġand,0.001347404788248241
73,14484,1,3,5,11,",",0.007414675317704678
73,14484,2,10,12,11,",",0.004677129909396172
73,14484,3,15,17,11,",",0.0037872856482863426
73,14484,4,46,48,11,",",0.003282891120761633
73,14484,5,17,19,11,",",0.002749525010585785
73,14484,6,22,24,11,",",0.002407143358141184
73,14484,7,20,22,11,",",0.002237997017800808
73,14484,8,6,8,285,Ġand,0.001906065852381289
73,14484,9,28,30,285,Ġand,0.0015724474797025323
73,14484,10,19,21,14445,Ġpainting,0.001379403518512845
74,11621,1,3,5,11,",",0.0072932462207973
74,11621,2,10,12,11,",",0.004804844036698341
74,11621,3,15,17,11,",",0.003594894427806139
74,11621,4,46,48,11,",",0.003186627756804228
74,11621,5,17,19,11,",",0.0031593868043273687
74,11621,6,22,24,11,",",0.002176378620788455
74,11621,7,20,22,11,",",0.002158771501854062
74,11621,8,6,8,285,Ġand,0.0019167476566508412
74,11621,9,28,30,285,Ġand,0.001436112099327147
74,11621,10,19,21,14445,Ġpainting,0.0013471993152052164
75,7232,1,3,5,11,",",0.007109689060598612
75,7232,2,10,12,11,",",0.004811543505638838
75,7232,3,15,17,11,",",0.0034631050657480955
75,7232,4,46,48,11,",",0.0032071250025182962
75,7232,5,17,19,11,",",0.0027034732047468424
75,7232,6,20,22,11,",",0.0022532036527991295
75,7232,7,22,24,11,",",0.0020434025209397078
75,7232,8,6,8,285,Ġand,0.0018491529626771808
75,7232,9,28,30,285,Ġand,0.0014411058509722352
75,7232,10,33,35,285,Ġand,0.0012952174292877316
76,15931,1,3,5,11,",",0.007291610352694988
76,15931,2,10,12,11,",",0.005005686078220606
76,15931,3,15,17,11,",",0.0034654203336685896
76,15931,4,46,48,11,",",0.003274671733379364
76,15931,5,17,19,11,",",0.002672591246664524
76,15931,6,20,22,11,",",0.002452492481097579
76,15931,7,22,24,11,",",0.001999582862481475
76,15931,8,6,8,285,Ġand,0.0017221017042174935
76,15931,9,28,30,285,Ġand,0.0014601965667679906
76,15931,10,33,35,285,Ġand,0.001375440857373178
77,8377,1,3,5,11,",",0.007144336123019457
77,8377,2,10,12,11,",",0.005025604274123907
77,8377,3,15,17,11,",",0.0033984254114329815
77,8377,4,46,48,11,",",0.0030976347625255585
77,8377,5,20,22,11,",",0.0025482638739049435
77,8377,6,17,19,11,",",0.0023764781653881073
77,8377,7,22,24,11,",",0.0020310478284955025
77,8377,8,6,8,285,Ġand,0.0016431648982688785
77,8377,9,28,30,285,Ġand,0.0015054160030558705
77,8377,10,40,42,285,Ġand,0.0013824587222188711
78,14698,1,3,5,11,",",0.00729401595890522
78,14698,2,10,12,11,",",0.005077265668660402
78,14698,3,15,17,11,",",0.00351509521715343
78,14698,4,46,48,11,",",0.00298095028847456
78,14698,5,20,22,11,",",0.002517963759601116
78,14698,6,17,19,11,",",0.002289727795869112
78,14698,7,22,24,11,",",0.0021665978711098433
78,14698,8,6,8,285,Ġand,0.0016601026291027665
78,14698,9,28,30,285,Ġand,0.001607202459126711
78,14698,10,40,42,285,Ġand,0.0013178036315366626
79,1928,1,3,5,11,",",0.007101838011294603
79,1928,2,10,12,11,",",0.004893188364803791
79,1928,3,15,17,11,",",0.0035987256560474634
79,1928,4,46,48,11,",",0.0028597130440175533
79,1928,5,20,22,11,",",0.0024161203764379025
79,1928,6,17,19,11,",",0.002316572703421116
79,1928,7,22,24,11,",",0.0022972258739173412
79,1928,8,6,8,285,Ġand,0.0017220673616975546
79,1928,9,28,30,285,Ġand,0.001523952349089086
79,1928,10,40,42,285,Ġand,0.001195259508676827
80,1559,1,3,5,11,",",0.0075483620166778564
80,1559,2,10,12,11,",",0.004915020428597927
80,1559,3,15,17,11,",",0.003807097440585494
80,1559,4,46,48,11,",",0.0029650137294083834
80,1559,5,20,22,11,",",0.0024167285300791264
80,1559,6,17,19,11,",",0.0023487682919949293
80,1559,7,22,24,11,",",0.0023107065353542566
80,1559,8,6,8,285,Ġand,0.001974634127691388
80,1559,9,28,30,285,Ġand,0.0014720394974574447
80,1559,10,40,42,285,Ġand,0.0012539495946839452
81,11,1,3,5,11,",",0.007202955894172192
81,11,2,10,12,11,",",0.004606340546160936
81,11,3,15,17,11,",",0.003874541260302067
81,11,4,46,48,11,",",0.003060873132199049
81,11,5,17,19,11,",",0.0024294317699968815
81,11,6,20,22,11,",",0.002284768270328641
81,11,7,22,24,11,",",0.0021164838690310717
81,11,8,6,8,285,Ġand,0.0018057371489703655
81,11,9,28,30,285,Ġand,0.0015169731341302395
81,11,10,40,42,285,Ġand,0.0012137434678152204
82,14096,1,3,5,11,",",0.0072516403160989285
82,14096,2,10,12,11,",",0.004498693160712719
82,14096,3,15,17,11,",",0.0038607369642704725
82,14096,4,46,48,11,",",0.00328488158993423
82,14096,5,17,19,11,",",0.002444023033604026
82,14096,6,20,22,11,",",0.002348028589040041
82,14096,7,22,24,11,",",0.002059362595900893
82,14096,8,28,30,285,Ġand,0.0018027354963123798
82,14096,9,6,8,285,Ġand,0.0017300620675086975
82,14096,10,33,35,285,Ġand,0.0013099717907607555
83,8457,1,3,5,11,",",0.007282556500285864
83,8457,2,10,12,11,",",0.00456060329452157
83,8457,3,15,17,11,",",0.003839316079393029
83,8457,4,46,48,11,",",0.0033762003295123577
83,8457,5,17,19,11,",",0.0025288041215389967
83,8457,6,20,22,11,",",0.002309292322024703
83,8457,7,22,24,11,",",0.002089868998154998
83,8457,8,28,30,285,Ġand,0.001888495753519237
83,8457,9,6,8,285,Ġand,0.0016523419180884957
83,8457,10,33,35,285,Ġand,0.0013823454501107335
84,7389,1,3,5,11,",",0.00755284121260047
84,7389,2,10,12,11,",",0.004878268577158451
84,7389,3,15,17,11,",",0.0037523582577705383
84,7389,4,46,48,11,",",0.003382112132385373
84,7389,5,17,19,11,",",0.0028287407476454973
84,7389,6,20,22,11,",",0.00246105226688087
84,7389,7,22,24,11,",",0.0022210588213056326
84,7389,8,28,30,285,Ġand,0.0021899917628616095
84,7389,9,6,8,285,Ġand,0.00169714807998389
84,7389,10,33,35,285,Ġand,0.0013493450824171305
85,8192,1,3,5,11,",",0.007589869201183319
85,8192,2,10,12,11,",",0.004746854770928621
85,8192,3,15,17,11,",",0.0035594438668340445
85,8192,4,46,48,11,",",0.0031165231484919786
85,8192,5,17,19,11,",",0.002907860791310668
85,8192,6,20,22,11,",",0.0023951376788318157
85,8192,7,22,24,11,",",0.0021786668803542852
85,8192,8,28,30,285,Ġand,0.0017297281883656979
85,8192,9,6,8,285,Ġand,0.0016682035056874156
85,8192,10,40,42,285,Ġand,0.0012515907874330878
86,9485,1,3,5,11,",",0.007429935038089752
86,9485,2,10,12,11,",",0.004625646863132715
86,9485,3,15,17,11,",",0.003373164916411042
86,9485,4,46,48,11,",",0.0030952063389122486
86,9485,5,17,19,11,",",0.002868391340598464
86,9485,6,20,22,11,",",0.002519317204132676
86,9485,7,22,24,11,",",0.0022936684545129538
86,9485,8,28,30,285,Ġand,0.0018555927090346813
86,9485,9,6,8,285,Ġand,0.0016980902291834354
86,9485,10,40,42,285,Ġand,0.0013082264922559261
87,531,1,3,5,11,",",0.007438847795128822
87,531,2,10,12,11,",",0.004418071825057268
87,531,3,15,17,11,",",0.003282267367467284
87,531,4,46,48,11,",",0.0029757916927337646
87,531,5,17,19,11,",",0.0025743443984538317
87,531,6,20,22,11,",",0.0025143425446003675
87,531,7,22,24,11,",",0.0022316081449389458
87,531,8,6,8,285,Ġand,0.0017522472189739347
87,531,9,28,30,285,Ġand,0.001627197372727096
87,531,10,33,35,285,Ġand,0.0011734614381566644
88,11349,1,3,5,11,",",0.00786635559052229
88,11349,2,10,12,11,",",0.004433724097907543
88,11349,3,15,17,11,",",0.0034893748816102743
88,11349,4,46,48,11,",",0.00316155725158751
88,11349,5,20,22,11,",",0.00259005487896502
88,11349,6,17,19,11,",",0.002572377910837531
88,11349,7,22,24,11,",",0.0024245164822787046
88,11349,8,6,8,285,Ġand,0.0017697550356388092
88,11349,9,28,30,285,Ġand,0.0014928894815966487
88,11349,10,33,35,285,Ġand,0.0012411129428073764
89,9559,1,3,5,11,",",0.007732848636806011
89,9559,2,10,12,11,",",0.004336601123213768
89,9559,3,15,17,11,",",0.0035873842425644398
89,9559,4,46,48,11,",",0.0032140056136995554
89,9559,5,20,22,11,",",0.0024410311598330736
89,9559,6,22,24,11,",",0.0024171897675842047
89,9559,7,17,19,11,",",0.002393264090642333
89,9559,8,6,8,285,Ġand,0.0016346770571544766
89,9559,9,28,30,285,Ġand,0.0014787447871640325
89,9559,10,33,35,285,Ġand,0.0012668633135035634
90,2687,1,3,5,11,",",0.007967568002641201
90,2687,2,10,12,11,",",0.004507798235863447
90,2687,3,15,17,11,",",0.00364746549166739
90,2687,4,46,48,11,",",0.003180984640493989
90,2687,5,22,24,11,",",0.0023874060716480017
90,2687,6,17,19,11,",",0.0022701674606651068
90,2687,7,20,22,11,",",0.0022458722814917564
90,2687,8,6,8,285,Ġand,0.0016068365657702088
90,2687,9,28,30,285,Ġand,0.0013848013477399945
90,2687,10,40,42,285,Ġand,0.001337480265647173
91,15124,1,3,5,11,",",0.007915383204817772
91,15124,2,10,12,11,",",0.004724958445876837
91,15124,3,15,17,11,",",0.0035142910201102495
91,15124,4,46,48,11,",",0.0028887006919831038
91,15124,5,17,19,11,",",0.002476403722539544
91,15124,6,22,24,11,",",0.002178141614422202
91,15124,7,20,22,11,",",0.002140291966497898
91,15124,8,6,8,285,Ġand,0.0016406321665272117
91,15124,9,28,30,285,Ġand,0.0013324570609256625
91,15124,10,33,35,285,Ġand,0.0012777716619893909
92,4970,1,3,5,11,",",0.007400459609925747
92,4970,2,10,12,11,",",0.004625230561941862
92,4970,3,15,17,11,",",0.0032968190498650074
92,4970,4,46,48,11,",",0.002721770666539669
92,4970,5,17,19,11,",",0.002499582711607218
92,4970,6,20,22,11,",",0.002149765845388174
92,4970,7,22,24,11,",",0.001995382597669959
92,4970,8,6,8,285,Ġand,0.0018202459905296564
92,4970,9,28,30,285,Ġand,0.0014050246682018042
92,4970,10,33,35,285,Ġand,0.0012970357201993465
93,11745,1,3,5,11,",",0.00779574504122138
93,11745,2,10,12,11,",",0.004750703927129507
93,11745,3,15,17,11,",",0.003343813121318817
93,11745,4,46,48,11,",",0.0026942763943225145
93,11745,5,17,19,11,",",0.0022878339514136314
93,11745,6,20,22,11,",",0.0022754506208002567
93,11745,7,22,24,11,",",0.0019043100764974952
93,11745,8,6,8,285,Ġand,0.0018498444696888328
93,11745,9,28,30,285,Ġand,0.001348203863017261
93,11745,10,33,35,285,Ġand,0.001219694153405726
94,7859,1,3,5,11,",",0.007661691401153803
94,7859,2,10,12,11,",",0.00469442130997777
94,7859,3,15,17,11,",",0.0033635972067713737
94,7859,4,46,48,11,",",0.002852634061127901
94,7859,5,20,22,11,",",0.002472003223374486
94,7859,6,17,19,11,",",0.0021230578422546387
94,7859,7,22,24,11,",",0.001920513459481299
94,7859,8,6,8,285,Ġand,0.0018440911080688238
94,7859,9,28,30,285,Ġand,0.0014500251272693276
94,7859,10,33,35,285,Ġand,0.0012680566869676113
95,8941,1,3,5,11,",",0.00767150055617094
95,8941,2,10,12,11,",",0.00470090052112937
95,8941,3,15,17,11,",",0.0034177852794528008
95,8941,4,46,48,11,",",0.0030798777006566525
95,8941,5,20,22,11,",",0.00242229993455112
95,8941,6,17,19,11,",",0.0021168715320527554
95,8941,7,22,24,11,",",0.002041993895545602
95,8941,8,6,8,285,Ġand,0.0016839596210047603
95,8941,9,28,30,285,Ġand,0.0013977675698697567
95,8941,10,33,35,285,Ġand,0.00122313410975039
96,5119,1,3,5,11,",",0.0079062944278121
96,5119,2,10,12,11,",",0.004920256324112415
96,5119,3,15,17,11,",",0.0036064637824892998
96,5119,4,46,48,11,",",0.0033486115280538797
96,5119,5,20,22,11,",",0.0022911091800779104
96,5119,6,22,24,11,",",0.002159668365493417
96,5119,7,17,19,11,",",0.0020461445674300194
96,5119,8,6,8,285,Ġand,0.0016829570522531867
96,5119,9,28,30,285,Ġand,0.0013549842406064272
96,5119,10,33,35,285,Ġand,0.0012085727648809552
97,5513,1,3,5,11,",",0.007734617684036493
97,5513,2,10,12,11,",",0.004926892928779125
97,5513,3,15,17,11,",",0.0035028913989663124
97,5513,4,46,48,11,",",0.0031784470193088055
97,5513,5,17,19,11,",",0.002526617608964443
97,5513,6,22,24,11,",",0.0022496161982417107
97,5513,7,20,22,11,",",0.002116986084729433
