step,generated_image_token_id,source_length,top_source_pos,top_source_group,top_source_token_id,top_source_token,top_source_weight,max_group,prompt_text_mass,prompt_wrapper_mass,generated_image_prefix_mass,prompt_top1_ratio,prompt_top5_ratio,prompt_effective_token_count,prompt_effective_fraction
526,7203,580,50,prompt_wrapper,185,Ċ,0.3191528618335724,prompt_wrapper,0.03144194930791855,0.6071945801377296,0.3613683581352234,0.21508528478339325,0.532083850801421,11.80715675945175,0.24598243248857812
527,12425,581,50,prompt_wrapper,185,Ċ,0.32116633653640747,prompt_wrapper,0.03187286853790283,0.6123379468917847,0.35581523180007935,0.20567828018113543,0.5231187399249726,12.395869784986285,0.2582472871872143
528,6614,582,50,prompt_wrapper,185,Ċ,0.3226982057094574,prompt_wrapper,0.03186393529176712,0.617492251098156,0.35064199566841125,0.21168168601762338,0.5405232532989767,11.948953006183304,0.24893652096215216
529,2363,583,50,prompt_wrapper,185,Ċ,0.32320210337638855,prompt_wrapper,0.03283344954252243,0.6432856991887093,0.32386448979377747,0.20234879383847487,0.5315204395176488,12.511117363467882,0.26064827840558086
530,9776,584,50,prompt_wrapper,185,Ċ,0.32165512442588806,prompt_wrapper,0.03291931748390198,0.643410712480545,0.32368358969688416,0.21187200341031823,0.5513907774746988,11.577631458235802,0.24120065537991253
531,3618,585,50,prompt_wrapper,185,Ċ,0.3199692368507385,prompt_wrapper,0.031134210526943207,0.6338629499077797,0.3349817097187042,0.21975613656481596,0.5615836552587452,11.058267875042194,0.23038058073004572
532,972,586,50,prompt_wrapper,185,Ċ,0.30878061056137085,prompt_wrapper,0.03215138614177704,0.6257763653993607,0.3421005606651306,0.2176724352684851,0.5460512350745698,11.508154787149998,0.23975322473229163
533,11084,587,0,prompt_wrapper,100601,<|User|>,0.31385889649391174,prompt_wrapper,0.0323755145072937,0.641309380531311,0.3263472616672516,0.22709539502753276,0.5489056392922302,11.16545429663219,0.23261363117983727
534,4758,588,0,prompt_wrapper,100601,<|User|>,0.3257773220539093,prompt_wrapper,0.03167823702096939,0.6455133184790611,0.3228001892566681,0.22748615521354462,0.5514884233218973,11.175451063472144,0.23282189715566967
535,10035,589,0,prompt_wrapper,100601,<|User|>,0.32316043972969055,prompt_wrapper,0.031962521374225616,0.6449288055300713,0.323104590177536,0.21946276542056445,0.5473020349716091,11.529830495706719,0.24020480199388997
536,463,590,0,prompt_wrapper,100601,<|User|>,0.3129022419452667,prompt_wrapper,0.031586483120918274,0.6336113661527634,0.3348064720630646,0.21598693090120313,0.5484102832762429,11.541779416883298,0.24045373785173538
537,12944,591,50,prompt_wrapper,185,Ċ,0.3053036034107208,prompt_wrapper,0.031840257346630096,0.6279118731617928,0.34028303623199463,0.21205426454542115,0.5463900192978773,11.710922152237458,0.24397754483828038
538,396,592,50,prompt_wrapper,185,Ċ,0.3010728061199188,prompt_wrapper,0.031472839415073395,0.607050858438015,0.36145108938217163,0.2075670219517813,0.5426534481097426,11.979512753078854,0.24957318235580947
539,3142,593,50,prompt_wrapper,185,Ċ,0.3042791783809662,prompt_wrapper,0.03230520710349083,0.6099119521677494,0.357774555683136,0.21524857173135692,0.5489336605063987,11.403227938222498,0.23756724871296872
540,4966,594,50,prompt_wrapper,185,Ċ,0.30435657501220703,prompt_wrapper,0.0315653495490551,0.6078276820480824,0.3606024980545044,0.2109370638853362,0.5461860070605655,11.781561883139787,0.24544920589874555
541,5171,595,50,prompt_wrapper,185,Ċ,0.3113870620727539,prompt_wrapper,0.03190791234374046,0.6126008071005344,0.35547715425491333,0.2092408363362741,0.5457266980455249,11.978175785287252,0.2495453288601511
542,5597,596,50,prompt_wrapper,185,Ċ,0.3106634020805359,prompt_wrapper,0.0311758890748024,0.6012770757079124,0.3675305247306824,0.2064078931362692,0.5467573034518804,11.938338237896863,0.24871537995618465
543,4264,597,50,prompt_wrapper,185,Ċ,0.31218937039375305,prompt_wrapper,0.031289808452129364,0.6008263304829597,0.3678537905216217,0.21440046032440346,0.5536114106733256,11.422193910162811,0.23796237312839189
544,3339,598,50,prompt_wrapper,185,Ċ,0.3088439106941223,prompt_wrapper,0.03136248514056206,0.6074785478413105,0.36118483543395996,0.21580079436470956,0.5467153703442164,11.416728204350257,0.237848504257297
545,511,599,50,prompt_wrapper,185,Ċ,0.30764684081077576,prompt_wrapper,0.03134465962648392,0.6164357587695122,0.3522264063358307,0.22057765683410707,0.5569407505427253,11.212657188119117,0.2335970247524816
546,8715,600,0,prompt_wrapper,100601,<|User|>,0.3037150800228119,prompt_wrapper,0.03182234987616539,0.6219042278826237,0.34626156091690063,0.2232492662644852,0.5514635083719776,11.342768813225916,0.23630768360887325
547,14268,601,0,prompt_wrapper,100601,<|User|>,0.30817320942878723,prompt_wrapper,0.03167273476719856,0.626542966812849,0.34173163771629333,0.2233120905048585,0.5557386805707071,11.239751988726692,0.23416149976513942
548,4995,602,50,prompt_wrapper,185,Ċ,0.3075742721557617,prompt_wrapper,0.03139664977788925,0.616159237921238,0.35248276591300964,0.22121527961524323,0.559143692185097,11.359140097140996,0.23664875202377075
549,7291,603,50,prompt_wrapper,185,Ċ,0.3171773850917816,prompt_wrapper,0.031463779509067535,0.6099838241934776,0.35850605368614197,0.21430446789329946,0.5501673337679378,11.65018849441746,0.24271226030036375
550,4989,604,50,prompt_wrapper,185,Ċ,0.32227078080177307,prompt_wrapper,0.03096783347427845,0.5879218559712172,0.3811088800430298,0.2154218320291399,0.5466024377036339,11.55968378922963,0.24082674560895065
551,6540,605,50,prompt_wrapper,185,Ċ,0.3243310749530792,prompt_wrapper,0.031224936246871948,0.604186087846756,0.3645627498626709,0.21171609173598285,0.5370425847184641,11.80549476762225,0.24594780765879687
552,9602,606,50,prompt_wrapper,185,Ċ,0.31733596324920654,prompt_wrapper,0.030861133709549904,0.6226875241845846,0.3464401662349701,0.21162849018118476,0.5428609625103623,11.766997535018483,0.24514578197955172
553,3299,607,0,prompt_wrapper,100601,<|User|>,0.31882429122924805,prompt_wrapper,0.03177440166473389,0.6424065232276917,0.32582053542137146,0.2139168064580574,0.5433008815650758,11.745106926819396,0.24468972764207075
554,9816,608,0,prompt_wrapper,100601,<|User|>,0.3317016065120697,prompt_wrapper,0.030267324298620224,0.6551713086664677,0.3145720660686493,0.22981205252102108,0.574170169614772,10.630795677332296,0.22147490994442284
555,9645,609,0,prompt_wrapper,100601,<|User|>,0.3217278718948364,prompt_wrapper,0.030094631016254425,0.6391025111079216,0.3307546377182007,0.23133395622386727,0.576288183920066,10.50693335860929,0.21889444497102686
556,7104,610,50,prompt_wrapper,185,Ċ,0.3092261850833893,prompt_wrapper,0.030203506350517273,0.6339075118303299,0.3359122574329376,0.23376842324548097,0.5753229155720272,10.416095931809423,0.21700199857936298
557,1101,611,50,prompt_wrapper,185,Ċ,0.31725814938545227,prompt_wrapper,0.030013056471943855,0.6367778461426497,0.3332405984401703,0.22262331661426327,0.5540534409904168,11.12618481572095,0.23179551699418646
558,3023,612,50,prompt_wrapper,185,Ċ,0.31126534938812256,prompt_wrapper,0.03072664514183998,0.6336682699620724,0.3356446623802185,0.22594185390830226,0.5561903735408343,11.008498222537515,0.22934371296953157
559,8487,613,0,prompt_wrapper,100601,<|User|>,0.3163224160671234,prompt_wrapper,0.03096320480108261,0.635691799223423,0.33336228132247925,0.23099719585419068,0.5660895069578477,10.706933813015935,0.22306112110449863
560,2206,614,0,prompt_wrapper,100601,<|User|>,0.3209245800971985,prompt_wrapper,0.03140178322792053,0.6379654705524445,0.3306693434715271,0.22598827881431455,0.5611245087404109,11.01373941829362,0.22945290454778375
561,34,615,0,prompt_wrapper,100601,<|User|>,0.3061290681362152,prompt_wrapper,0.03086683712899685,0.6203530672937632,0.34878870844841003,0.23155741056018622,0.5708264191059992,10.59435460466963,0.2207157209306173
562,5744,616,50,prompt_wrapper,185,Ċ,0.3047263026237488,prompt_wrapper,0.031453609466552734,0.611072301864624,0.3574816882610321,0.23164532401213558,0.569098099976502,10.521148376524444,0.21919059117759257
563,7202,617,50,prompt_wrapper,185,Ċ,0.31802454590797424,prompt_wrapper,0.03156445920467377,0.6199332028627396,0.34848684072494507,0.23537273309870624,0.562918239305466,10.565600982109721,0.22011668712728585
564,5135,618,50,prompt_wrapper,185,Ċ,0.3196942210197449,prompt_wrapper,0.03125510364770889,0.6233247146010399,0.3454008996486664,0.22800676592954117,0.5494674717859809,11.116519113002461,0.23159414818755128
565,4441,619,50,prompt_wrapper,185,Ċ,0.30980539321899414,prompt_wrapper,0.030587393790483475,0.6179666928946972,0.3514418303966522,0.22930973891394213,0.5639114666995342,10.896344756900769,0.2270071824354327
566,7424,620,50,prompt_wrapper,185,Ċ,0.30359944701194763,prompt_wrapper,0.030884601175785065,0.6189730986952782,0.3501860201358795,0.22036914563401436,0.5609795137145768,11.28118168792335,0.23502461849840314
567,10151,621,0,prompt_wrapper,100601,<|User|>,0.3053266704082489,prompt_wrapper,0.030647676438093185,0.6253808923065662,0.34399163722991943,0.22043045437522632,0.5685511460360089,11.057000905054739,0.23035418552197373
568,9718,622,50,prompt_wrapper,185,Ċ,0.30773717164993286,prompt_wrapper,0.030636440962553024,0.6249759681522846,0.3444209396839142,0.22900078089404463,0.5737302841581258,10.61437931162665,0.2211329023255552
569,2752,623,50,prompt_wrapper,185,Ċ,0.31634414196014404,prompt_wrapper,0.03014257550239563,0.629599541425705,0.3402327299118042,0.227635816260751,0.5723349024190814,10.638477592292682,0.22163494983943088
570,14379,624,50,prompt_wrapper,185,Ċ,0.3144426941871643,prompt_wrapper,0.02954605221748352,0.6157104671001434,0.3548131585121155,0.22529194165630254,0.5599076458466352,10.894899653616049,0.22697707611700102
571,12257,625,50,prompt_wrapper,185,Ċ,0.30443236231803894,prompt_wrapper,0.02953260950744152,0.6082457918673754,0.3622511625289917,0.22630084933024178,0.5567485466439116,11.014546285662002,0.22946971428462504
572,14620,626,50,prompt_wrapper,185,Ċ,0.3047577738761902,prompt_wrapper,0.02940244972705841,0.6157948225736618,0.35479602217674255,0.2298219960064161,0.5687141597382885,10.806351021820753,0.225132312954599
573,8916,627,50,prompt_wrapper,185,Ċ,0.303710013628006,prompt_wrapper,0.029734434559941292,0.6212569456547499,0.3489566743373871,0.22823163176768982,0.576309860342494,10.69261380352922,0.2227627875735254
574,1166,628,50,prompt_wrapper,185,Ċ,0.3088850677013397,prompt_wrapper,0.030401989817619324,0.6188742071390152,0.3507804572582245,0.22292658582825672,0.574606492952065,10.768649413337,0.22434686277785418
575,4053,629,50,prompt_wrapper,185,Ċ,0.3139715790748596,prompt_wrapper,0.03067527897655964,0.6264399420469999,0.3428680896759033,0.22825136402981056,0.5839415641765742,10.40363429446455,0.21674238113467814
576,4910,630,50,prompt_wrapper,185,Ċ,0.3193223178386688,prompt_wrapper,0.029427241533994675,0.6290765888988972,0.3414861559867859,0.22093404617995357,0.5720441582592921,10.894627539715398,0.22697140707740412
